,run_id,runner_id,game_id,category_id,level_id,run_time,timestamp,system_id,url,run_views
5752,m3dldxwz,kjpy290j,o1y9wo6q,n2y55mko,,2351.0,2017-11-22,w89rwelk,https://www.twitch.tv/videos/203350119,
5753,y67o7jpm,0jmyyoyj,o1y9wo6q,n2y55mko,,1274.0,2017-11-22,w89rwelk,https://youtu.be/zsJ5eOslVK0,9
5754,z13q377m,qxkprn7j,o1y9wo6q,n2y55mko,,1613.0,2017-11-15,w89rwelk,https://www.twitch.tv/videos/201544507,
5755,z0en3j4m,dx354dqj,o1y9wo6q,wkpoo02r,,8147.0,2017-11-22,nzelreqp,https://www.twitch.tv/videos/203555627,
5756,m3dlo4dz,v8l05748,o1y9wo6q,n2y55mko,,1128.0,2017-11-22,w89rwelk,https://www.twitch.tv/videos/203602142,
5757,mk4v9jxy,qxkprn7j,o1y9wo6q,n2y55mko,,1588.0,2017-11-17,w89rwelk,https://www.twitch.tv/videos/201790905,
5758,zq6er61y,qxkprn7j,o1y9wo6q,n2y55mko,,1570.0,2017-11-18,w89rwelk,https://www.twitch.tv/videos/203418536,
5759,z0en1o8m,qxkprn7j,o1y9wo6q,n2y55mko,,1495.0,2017-11-21,w89rwelk,https://www.twitch.tv/videos/203419662,
5760,ydqg6jwm,qjnzw04j,o1y9wo6q,7dgrrxk4,,3313.0,2017-11-23,w89rwelk,https://youtu.be/ZQ4Ves8HF4s,10
5761,mekexq0m,kj9y4mnx,o1y9wo6q,n2y55mko,,2709.0,2017-11-24,w89rwelk,https://www.youtube.com/watch?v=Dx-eisMfTpc&feature=youtu.be,
5762,yjk8l67m,kjpmpe4j,o1y9wo6q,7dgrrxk4,,3176.0,2017-11-24,w89rwelk,https://www.youtube.com/watch?v=lor-hTqTBYQ,48
5763,zpqgr8ny,e8ewrz78,o1y9wo6q,7dgrrxk4,,4309.0,2017-11-24,w89rwelk,https://www.twitch.tv/videos/203875758,
5764,m792g75y,e8ewrz78,o1y9wo6q,n2y55mko,,1361.0,2017-11-24,w89rwelk,https://www.youtube.com/watch?v=CJ1l4KaOEn0,9
5765,y45gw7qm,0jml9qz8,o1y9wo6q,7dgrrxk4,,3375.0,2017-11-24,w89rwelk,https://youtu.be/2gfQbApDbCI,40
5766,y23jdd7m,dx3pdw78,o1y9wo6q,n2y55mko,,1398.0,2017-11-24,nzelreqp,https://www.youtube.com/watch?v=TMhBIuPR26Y,30
5767,y23jd7jm,98r2y03x,o1y9wo6q,n2y55mko,,1017.0,2017-11-24,w89rwelk,https://www.twitch.tv/videos/204094754,
5768,z5oe32dy,qj26nnnx,o1y9wo6q,7dgrrxk4,,3325.0,2017-11-24,w89rwelk,https://www.youtube.com/watch?v=6PvpDIHgkgg,4
5769,y67or2jm,qxkprn7j,o1y9wo6q,n2y55mko,,1403.0,2017-11-24,w89rwelk,https://www.twitch.tv/videos/203987732,
5770,y45gennm,v8lknprx,o1y9wo6q,7dgrrxk4,,3498.0,2015-03-23,w89rwelk,https://www.youtube.com/watch?v=mqsczcv1278,96
5771,ydqg07jm,7j4wqlmx,o1y9wo6q,n2y55mko,,1482.0,2017-11-25,nzelreqp,https://www.youtube.com/watch?v=9bO-Wh5dHAQ,63
5772,mrqo418y,o86nzl0x,o1y9wo6q,7dgrrxk4,,3157.0,2017-11-25,w89rwelk,https://www.youtube.com/watch?v=tNd6QrmxVtc,20
5773,z5oe0key,18qng0w8,o1y9wo6q,n2y55mko,,1147.0,2017-11-26,w89rwelk,https://www.twitch.tv/videos/204365280,
5774,z0en6k4m,18qr62oj,o1y9wo6q,wkpoo02r,,10341.0,2017-11-26,nzelreqp,https://www.twitch.tv/videos/204415969,
5775,y67o681m,18qr62oj,o1y9wo6q,n2y55mko,,1342.0,2017-11-25,nzelreqp,https://www.twitch.tv/videos/204417332,
5776,yjk8glom,qjn3yn1x,o1y9wo6q,n2y55mko,,1208.0,2017-11-26,w89rwelk,https://www.twitch.tv/videos/204507143,
5777,mk4vggly,qxkm4m6j,o1y9wo6q,7dgrrxk4,,3248.0,2017-11-26,w89rwelk,https://www.twitch.tv/videos/204528416,
5778,zq6e179y,0jm36qe8,o1y9wo6q,n2y55mko,,1061.0,2017-11-26,w89rwelk,https://www.youtube.com/watch?v=Ew-bYyy8VdQ,107
5779,yo4l7d1m,zx76v0j7,o1y9wo6q,zdnq4oqd,xd100vz9,334.21,2017-11-18,w89rwelk,https://www.twitch.tv/videos/204568289,
5780,y23jxjwm,y8dpzg98,o1y9wo6q,7dgrrxk4,,3275.0,2017-11-26,w89rwelk,https://youtu.be/LISwdMYQC34,6
5781,z5oerlgy,dx3pdw78,o1y9wo6q,wkpoo02r,,13151.0,2017-11-26,nzelreqp,https://www.twitch.tv/videos/204606806,
5782,y23jxr6m,dx354dqj,o1y9wo6q,7dgrrxk4,,3208.0,2017-11-27,nzelreqp,https://www.twitch.tv/videos/204622960,
5783,mrqo1pdy,y8dyg1m8,o1y9wo6q,n2y55mko,,1642.0,2017-09-16,w89rwelk,https://www.youtube.com/watch?v=GzMPysM723s,
5784,zxvngr5y,68wk4448,o1y9wo6q,7dgrrxk4,,3532.0,2017-11-27,w89rwelk,https://www.twitch.tv/videos/204642333,
5785,yjk8g0gm,y8dyg1m8,o1y9wo6q,7dgrrxk4,,7378.0,2017-09-17,w89rwelk,https://www.youtube.com/watch?v=Cl1uXpIxv5Q,
5786,y23j7q5m,zx7z5gq8,o1y9wo6q,7dgrrxk4,,5510.0,2017-11-27,w89rwelk,https://www.twitch.tv/videos/204676196,
5787,z0en739m,zx7z5gq8,o1y9wo6q,n2y55mko,,1102.0,2017-11-27,w89rwelk,https://www.twitch.tv/videos/204676896,
5788,yjk85ldm,v8lk6d7x,o1y9wo6q,n2y55mko,,1234.0,2017-11-27,w89rwelk,https://www.youtube.com/watch?v=2OfSAYX8crs&feature=youtu.be,27
5789,zpqg8o8y,qxkm4m6j,o1y9wo6q,7dgrrxk4,,3227.0,2017-11-27,w89rwelk,https://www.twitch.tv/videos/204832701,
5790,zq6evp5y,68w0m1zj,o1y9wo6q,7dgrrxk4,,3575.0,2017-11-18,w89rwelk,https://youtu.be/8tLF8t3frc4,112
5791,y67on66m,zx7z5gq8,o1y9wo6q,7dgrrxk4,,5167.0,2017-11-28,w89rwelk,https://www.twitch.tv/videos/204936739,
5792,z5oevvjy,qjol1pej,o1y9wo6q,n2y55mko,,1508.0,2017-11-28,w89rwelk,https://www.youtube.com/watch?v=9S_Tm5F6f5g,55
5793,z5oevpdy,1xyo4enj,o1y9wo6q,7kjpp4k3,,514.0,2017-11-28,nzelreqp,https://www.twitch.tv/videos/204826861,
5794,y45g8oqm,zx76l0j7,o1y9wo6q,7dgrrxk4,,3446.0,2017-11-28,w89rwelk,https://www.youtube.com/watch?v=MDDluyEhMUY&feature=youtu.be,10
5795,z13q27gm,pj0l653j,o1y9wo6q,7kjpp4k3,,534.0,2017-11-28,v06dr394,https://www.twitch.tv/videos/205080687,
5796,ydqgdo0m,0jmvmzj1,o1y9wo6q,7dgrrxk4,,3049.0,2017-11-29,w89rwelk,https://www.twitch.tv/videos/205229172,
5797,mk4vk6vy,qj2y1r68,o1y9wo6q,7dgrrxk4,,3115.0,2017-11-21,w89rwelk,https://www.twitch.tv/videos/205328890,
5798,mk4vdl1y,zx7mqeyx,o1y9wo6q,7dgrrxk4,,3920.0,2017-11-29,w89rwelk,https://www.twitch.tv/videos/205354483,
5799,z5oex7ny,98r2y03x,o1y9wo6q,7dgrrxk4,,3456.0,2017-11-30,w89rwelk,https://www.twitch.tv/videos/205387581,
5800,y8q0x0xy,zx7z5gq8,o1y9wo6q,7dgrrxk4,,4303.0,2017-11-30,w89rwelk,https://www.twitch.tv/videos/205472178,
5801,y67oxoqm,zx7z5gq8,o1y9wo6q,n2y55mko,,1101.0,2017-11-30,w89rwelk,https://www.twitch.tv/videos/205472655,
5802,y8q0x6wy,0jml0zy8,o1y9wo6q,n2y55mko,,928.69,2017-11-30,w89rwelk,https://youtu.be/RZXTeGOwu0E,
5803,yvg80lxy,o863pgw8,o1y9wo6q,n2y55mko,,1363.0,2017-11-30,v06dr394,https://www.twitch.tv/videos/205500536,
5804,yl9n1p3y,qxkprn7j,o1y9wo6q,n2y55mko,,1374.0,2017-11-30,w89rwelk,https://www.twitch.tv/videos/205511406,
5805,m792xewy,1xyy9kyx,o1y9wo6q,n2y55mko,,1540.0,2017-10-14,w89rwelk,https://www.youtube.com/watch?v=aIMzqmyp1yQ,39
5806,zpqgg6ny,qj23lpxk,o1y9wo6q,xk9gg6d0,,441.0,2017-11-29,w89rwelk,https://www.youtube.com/watch?v=z5Ctw6ylaaE&feature=youtu.be,30
5807,z0enn44m,zxzz24xq,o1y9wo6q,7dgrrxk4,,3353.0,2017-11-19,nzelreqp,https://www.youtube.com/watch?v=H0KL8zy3E2M,9
5808,yw1vrepz,kj9ll1vj,o1y9wo6q,n2y55mko,,1415.0,2017-12-01,w89rwelk,https://www.youtube.com/watch?v=EGH17X3uWEc,24
5809,m7920gey,y8dgyvg8,o1y9wo6q,n2y55mko,,1189.0,2017-12-01,w89rwelk,https://www.youtube.com/watch?v=qFXtPx0mHFQ,7
5810,zxvn3oey,7j4wqlmx,o1y9wo6q,n2y55mko,,1458.0,2017-12-01,nzelreqp,https://www.youtube.com/watch?v=-5NEWoIoNi0&t=48s,42
5811,m7920x9y,98r294wx,o1y9wo6q,7dgrrxk4,,3883.0,2017-12-01,nzelreqp,https://www.youtube.com/watch?v=GxS-5LeEsdw,27
5812,z5oepxjy,zx7zw3q8,o1y9wo6q,7dgrrxk4,,4608.0,2017-12-02,w89rwelk,https://youtu.be/pmQZp4P83A8,11
5813,y8q0k95y,qxk45r6j,o1y9wo6q,wkpoo02r,,6040.0,2017-12-02,w89rwelk,https://youtu.be/e5Xe_vLeA90,1504
5814,yw1vnj3z,7j4wqlmx,o1y9wo6q,n2y55mko,,1331.0,2017-12-02,nzelreqp,https://www.youtube.com/watch?v=fZIaVcKbuVk,52
5815,z5oekwdy,qjnzw04j,o1y9wo6q,7dgrrxk4,,3290.0,2017-12-03,w89rwelk,https://youtu.be/-o25uNZI0AM,7
5816,yjk8wq7m,zx7621rj,o1y9wo6q,n2y55mko,,1466.0,2017-12-01,w89rwelk,https://www.twitch.tv/videos/206230229,
5817,yl9nl83y,e8ez05d8,o1y9wo6q,n2y55mko,,1649.0,2017-12-03,w89rwelk,https://www.youtube.com/watch?v=qCD4oIDVJ_U,38
5818,yw1vgepz,zx7g79vx,o1y9wo6q,n2y55mko,,1441.0,2017-12-02,w89rwelk,https://www.twitch.tv/videos/206226283,
5819,z5oe83ny,v8l30d78,o1y9wo6q,n2y55mko,,1140.0,2017-12-02,w89rwelk,https://www.youtube.com/watch?v=c-g3b-uNhb8,28
5820,z13q9lwm,0jmyyoyj,o1y9wo6q,n2y55mko,,1222.0,2017-12-03,w89rwelk,https://youtu.be/86MEHDQQb5E,2
5821,zn8j299z,18q6977j,o1y9wo6q,7kjpp4k3,,504.0,2017-12-03,w89rwelk,https://www.twitch.tv/videos/206417658,
5822,mekegnqm,e8ewrz78,o1y9wo6q,n2y55mko,,1228.0,2017-11-30,w89rwelk,https://www.twitch.tv/videos/206594155,
5823,m792oj5y,pj0lqo3j,o1y9wo6q,n2y55mko,,1287.0,2017-12-01,w89rwelk,https://youtu.be/C1wVkOWv6qg,37
5824,m792okwy,1xyqvpv8,o1y9wo6q,n2y55mko,,1650.0,2017-12-04,w89rwelk,https://youtu.be/B2VuGsraUyU,
5825,yw1vw63z,qj266vnx,o1y9wo6q,n2y55mko,,1925.0,2016-11-12,w89rwelk,https://youtu.be/GUlay-FqfSg,6
5826,zpqgkgxy,0jmld5y8,o1y9wo6q,n2y55mko,,1372.0,2017-12-03,w89rwelk,https://www.twitch.tv/videos/206764272,
5827,z5oelgjy,o86kymqx,o1y9wo6q,n2y55mko,,2202.0,2017-12-03,w89rwelk,https://www.youtube.com/watch?v=AhY4y8dgs0E&t=1234s,
5828,yl9njkky,qj26nnnx,o1y9wo6q,n2y55mko,,1156.0,2017-12-05,w89rwelk,https://www.youtube.com/watch?v=Bdw3IJmiyBc,4
5829,mrqodogy,7j4rrnl8,o1y9wo6q,7dgrrxk4,,3580.0,2017-12-05,nzelreqp,https://www.twitch.tv/videos/206974046,
5830,y976w9vm,kjpmpe4j,o1y9wo6q,7dgrrxk4,,3149.0,2017-12-05,w89rwelk,https://youtu.be/48UVu_vrCkQ,47
5831,yw1v560z,v8lzwo7x,o1y9wo6q,n2y55mko,,1580.0,2017-12-06,w89rwelk,https://www.youtube.com/watch?v=8LNH6dQZdNg,18
5832,yjk87v7m,qjn2od2j,o1y9wo6q,n2y55mko,,1285.0,2017-12-06,w89rwelk,https://www.twitch.tv/videos/207274706,
5833,y23j65wm,e8ez3w78,o1y9wo6q,n2y55mko,,1149.0,2017-12-07,w89rwelk,https://www.youtube.com/watch?v=fa3uM10S5mQ,54
5834,y45gv2nm,qjn3yn1x,o1y9wo6q,n2y55mko,,1199.0,2017-12-07,w89rwelk,https://www.youtube.com/watch?v=RQ4Qc7u_SQY&feature=youtu.be,35
5835,yw1voj0z,o86nqn5x,o1y9wo6q,7dgrrxk4,,3570.0,2017-12-06,w89rwelk,https://www.youtube.com/watch?v=R-SFjGQJVw0,125
5836,m3dl8kdz,98r70w3j,o1y9wo6q,wkpoo02r,,6472.0,2017-12-06,w89rwelk,https://www.twitch.tv/videos/207415690,
5837,y8q0l5wy,zx7z5gq8,o1y9wo6q,7dgrrxk4,,3877.0,2017-12-07,w89rwelk,https://www.twitch.tv/videos/207506230,
5838,y45g43km,v8lzwo7x,o1y9wo6q,n2y55mko,,1439.0,2017-12-07,w89rwelk,https://www.youtube.com/watch?v=TSKK98E5PqI,5
5839,z13q4orm,pj0l3d3j,o1y9wo6q,n2y55mko,,1412.0,2017-12-07,w89rwelk,https://www.youtube.com/watch?v=_Jkr9j8MXWE,13
5840,m3dl4gqz,98r2y03x,o1y9wo6q,7dgrrxk4,,3398.0,2017-12-07,w89rwelk,https://www.twitch.tv/videos/207572021,
5841,yl9nweky,0jmyyoyj,o1y9wo6q,n2y55mko,,1214.0,2017-12-07,w89rwelk,https://youtu.be/doAFRJxY9GU,2
5842,meke5j9m,7j41p5j1,o1y9wo6q,wkpoo02r,,6437.0,2017-12-07,w89rwelk,https://www.twitch.tv/videos/207593710,
5843,meke533m,zxzn5q4x,o1y9wo6q,n2y55mko,,1059.0,2017-12-07,w89rwelk,https://www.twitch.tv/videos/207603820,
5844,yvg8k86y,kj9yz0wx,o1y9wo6q,wkpoo02r,,7094.0,2017-12-06,w89rwelk,https://www.twitch.tv/videos/207420728,
5845,mk4vnoxy,zx76l0j7,o1y9wo6q,7dgrrxk4,,3424.0,2017-12-08,w89rwelk,https://www.youtube.com/watch?v=yFP_W158j94&feature=youtu.be,13
5846,y67o4j0m,dx354dqj,o1y9wo6q,7dgrrxk4,,3178.0,2017-12-08,nzelreqp,https://www.twitch.tv/videos/207687847,
5847,y23j4r7m,qj26nnnx,o1y9wo6q,wkpoo02r,,7111.0,2017-12-08,w89rwelk,https://www.youtube.com/watch?v=KAszI82ZIwM,8
5848,y23j467m,v81vo938,o1y9wo6q,n2y55mko,,1361.0,2017-12-08,w89rwelk,https://www.youtube.com/watch?v=QCWFsm-7ns4,43
5849,zq6eoo1y,18q0130j,o1y9wo6q,n2y55mko,,1765.0,2017-12-08,w89rwelk,https://youtu.be/MBGWcc-Km1Y,31
5850,ydqg750m,0jm36qe8,o1y9wo6q,7kjpp4k3,,542.0,2017-12-08,w89rwelk,https://www.youtube.com/watch?v=R-iX3kpDDTA&feature=youtu.be,54
5851,yw1v960z,qjol9olj,o1y9wo6q,7dgrrxk4,,6352.0,2017-12-08,w89rwelk,https://www.twitch.tv/videos/207874866,
5852,y23jok9m,0jmyyoyj,o1y9wo6q,n2y55mko,,1206.0,2017-12-09,w89rwelk,https://youtu.be/YDFeoQB8VrU,3
5853,zpqgj6xy,7j47vrmj,o1y9wo6q,n2y55mko,,1269.0,2017-12-09,w89rwelk,https://youtu.be/2KBL4U0gsUA,
5854,mrqogvgy,98rp5w6j,o1y9wo6q,wkpoo02r,,8888.0,2017-12-09,nzelreqp,https://www.twitch.tv/videos/207925422,
5855,ydqg7oxm,y8d96g9x,o1y9wo6q,n2y55mko,,1366.0,2017-12-09,nzelreqp,https://youtu.be/GhYNsml58Y0,33
5856,y23jl5wm,v8lzwo7x,o1y9wo6q,n2y55mko,,1260.0,2017-12-07,w89rwelk,https://www.youtube.com/watch?v=1hQiPVWRPJM,14
5857,z13qwq9m,qxk45dmj,o1y9wo6q,7dgrrxk4,,5214.0,2017-12-09,nzelreqp,https://youtu.be/3eShlgtYKQo?t=225,
5858,z13qwn7m,qjn3yn1x,o1y9wo6q,n2y55mko,,1193.0,2017-12-09,w89rwelk,https://www.twitch.tv/videos/208170961,
5859,y45gpv3m,qjol9olj,o1y9wo6q,7dgrrxk4,,5393.0,2017-12-09,w89rwelk,https://www.twitch.tv/videos/208076153,
5860,yvg8we8y,0jm7kyzj,o1y9wo6q,n2y55mko,,2839.0,2017-12-09,w89rwelk,https://www.youtube.com/watch?v=nGhyqh_mzrk,11
5861,y23g99jm,zx72w5y8,o1y9wo6q,7dgrrxk4,,4971.0,2017-12-09,w89rwelk,https://www.youtube.com/watch?v=a_0maCw3blY,4
5862,z5op5ody,zx76zpvj,o1y9wo6q,n2y55mko,,1313.0,2017-12-09,w89rwelk,https://www.twitch.tv/videos/208249341,
5863,z0ejw68m,qjn3yn1x,o1y9wo6q,n2y55mko,,1182.0,2017-12-10,w89rwelk,https://www.twitch.tv/videos/208287535,
5864,zgne3rny,68wg2z3x,o1y9wo6q,7dgrrxk4,,14785.0,2017-12-10,w89rwelk,https://www.twitch.tv/videos/208303942,
5865,m3dq904z,qxkprn7j,o1y9wo6q,n2y55mko,,1365.0,2017-12-10,w89rwelk,https://www.twitch.tv/videos/208364019,
5866,yl963wxy,68w7wplx,o1y9wo6q,n2y55mko,,1342.0,2017-12-09,w89rwelk,https://www.youtube.com/watch?v=yRatfNndsUY,
5867,yl963gxy,7j47vrmj,o1y9wo6q,n2y55mko,,1214.0,2017-12-10,w89rwelk,https://youtu.be/bD7o5cyNLn8,
5868,yl969k2y,0jm7kyzj,o1y9wo6q,n2y55mko,,2526.0,2017-12-10,w89rwelk,https://www.youtube.com/watch?v=1fEWOjbAlQE,5
5869,ydqjqdwm,zx76v0j7,o1y9wo6q,wkpoo02r,,6084.0,2017-12-11,w89rwelk,https://www.youtube.com/watch?v=68S7zzxX3NI,800
5870,ydqjqjwm,98r2y03x,o1y9wo6q,7dgrrxk4,,3342.0,2017-12-09,w89rwelk,https://www.twitch.tv/videos/208551232,
5871,y97878vm,98r2y03x,o1y9wo6q,wkpoo02r,,7449.0,2017-12-10,w89rwelk,https://www.twitch.tv/videos/208551690,
5872,y9787kkm,v810mm5x,o1y9wo6q,n2y55mko,,1391.0,2017-12-08,w89rwelk,https://www.twitch.tv/videos/208556605,
5873,ydqjqkxm,zxz55rxq,o1y9wo6q,7dgrrxk4,,3409.0,2017-12-10,nzelreqp,https://www.youtube.com/watch?v=tOLhNIjQHEc,34
5874,y672p30m,dx354dqj,o1y9wo6q,7dgrrxk4,,3148.0,2017-12-11,nzelreqp,https://www.twitch.tv/videos/208617930,
5875,zq6j3r9y,kj9kwe78,o1y9wo6q,7dgrrxk4,,4556.0,2017-12-10,w89rwelk,https://www.youtube.com/watch?v=Nl2J3PgidhQ&feature=youtu.be,7
5876,zpqw0lny,0jmy7ynj,o1y9wo6q,n2y55mko,,1625.0,2017-12-10,w89rwelk,https://youtu.be/57b49QGBMMk,48
5877,yvgpj2ey,zx76v0j7,o1y9wo6q,zdnq4oqd,rw6vvkp9,328.16,2017-12-09,w89rwelk,https://www.youtube.com/watch?v=NTfSicWjpQA&feature=youtu.be,135
5878,y672pvpm,kj9pq2ox,o1y9wo6q,7dgrrxk4,,3350.0,2017-12-11,w89rwelk,https://www.twitch.tv/videos/208764096,
5879,y45o1eqm,qj2pngn8,o1y9wo6q,wkpoo02r,,6856.0,2017-12-11,w89rwelk,https://www.twitch.tv/videos/208894715,
5880,y23g1xwm,qj2yvm78,o1y9wo6q,7dgrrxk4,,3088.0,2017-12-12,w89rwelk,https://www.youtube.com/watch?v=ZQCYjxcVR8A,33
5881,y23g1pwm,48g0002x,o1y9wo6q,n2y55mko,,1336.0,2017-12-12,nzelreqp,https://www.youtube.com/watch?v=UsDE2G3M2LY,21
5882,y672l16m,v810mm5x,o1y9wo6q,n2y55mko,,1376.0,2017-12-12,w89rwelk,https://www.twitch.tv/videos/209065229,
5883,y8q621xy,e8ezrq68,o1y9wo6q,n2y55mko,,1222.0,2017-12-12,w89rwelk,https://www.twitch.tv/videos/209107456,
5884,m790g85y,98r2y03x,o1y9wo6q,7dgrrxk4,,3297.0,2017-12-13,w89rwelk,https://www.twitch.tv/videos/209146820,
5885,z5opjddy,e8ewrz78,o1y9wo6q,7dgrrxk4,,4164.0,2017-12-13,w89rwelk,https://www.twitch.tv/videos/209154205,
5886,yvgp6x4y,18v5wy2j,o1y9wo6q,n2y55mko,,1035.0,2017-12-13,w89rwelk,https://www.twitch.tv/videos/209238157,
5887,zq6jwq5y,zxznezrx,o1y9wo6q,n2y55mko,,1692.0,2017-12-12,w89rwelk,https://www.youtube.com/watch?v=5gGKyxQ6fQo&list=PL8uHYzkNatI2katpFG0dEILAemr2swt1c&index=1,17
5888,ydqj0wqm,18vkpkyj,o1y9wo6q,wkpoo02r,,6385.0,2017-12-14,w89rwelk,https://www.twitch.tv/videos/209394951,
5889,y23gd0wm,98r2y03x,o1y9wo6q,wkpoo02r,,7197.0,2017-12-13,w89rwelk,https://www.twitch.tv/videos/209399352,
5890,zxv3dwqy,1xyyegyx,o1y9wo6q,7dgrrxk4,,3982.0,2017-12-14,w89rwelk,https://www.twitch.tv/videos/209445099,
5891,m7905n0y,18vr2m5x,o1y9wo6q,7dgrrxk4,,3518.0,2017-12-14,w89rwelk,https://www.twitch.tv/videos/209461184,
5892,m3dqg0wz,qj26nnnx,o1y9wo6q,wkpoo02r,,7074.0,2017-12-14,w89rwelk,https://www.youtube.com/watch?v=ydmPZG-Kcxc,3
5893,m7905ley,qxkm4m6j,o1y9wo6q,7dgrrxk4,,3169.0,2017-12-14,w89rwelk,https://www.twitch.tv/videos/209488297,
5894,yw1r013z,o86kzo3x,o1y9wo6q,n2y55mko,,1529.0,2017-12-14,w89rwelk,https://www.youtube.com/watch?v=k9V-E_f8H5s,27
5895,ydqj90xm,y8dgyvg8,o1y9wo6q,7kjpp4k3,,686.0,2017-12-14,w89rwelk,https://youtu.be/BePcXRV6LV4,11
5896,mekl9jqm,48g93g1x,o1y9wo6q,n2y55mko,,1715.0,2017-12-15,w89rwelk,https://www.youtube.com/watch?v=Q69y8d1CO1g,5
5897,zq6jg98y,qjn3yn1x,o1y9wo6q,n2y55mko,,1168.0,2017-12-15,w89rwelk,https://www.twitch.tv/videos/209635750,
5898,zxv36r5y,qj26nnnx,o1y9wo6q,wkpoo02r,,6999.0,2017-12-15,w89rwelk,https://www.youtube.com/watch?v=iJ3By9IORWU,2
5899,yjk2g6om,kj9yz0wx,o1y9wo6q,wkpoo02r,,7008.0,2017-12-14,w89rwelk,https://www.twitch.tv/videos/209682862,
5900,yl96q2ry,0jmy9myj,o1y9wo6q,n2y55mko,,1157.0,2017-12-15,w89rwelk,https://www.twitch.tv/videos/209943592,
5901,zgneg1dy,e8ezrq68,o1y9wo6q,n2y55mko,,1148.0,2017-12-16,w89rwelk,https://www.twitch.tv/videos/209950273,
5902,yvgpo4oy,zx7zpdv8,o1y9wo6q,n2y55mko,,1289.0,2017-12-16,w89rwelk,https://youtu.be/FGdix1Z6BC8,44
5903,yo4n640m,0jmyyoyj,o1y9wo6q,n2y55mko,,1201.0,2017-12-16,w89rwelk,https://youtu.be/zrBcvLd8RdM,2
5904,yl96r2ky,y8dgyvg8,o1y9wo6q,7kjpp4k3,,663.0,2017-12-17,w89rwelk,https://www.youtube.com/watch?v=TGP_JQRqMUo,11
5905,y45o74dm,qj2prko8,o1y9wo6q,n2y55mko,,1192.0,2017-12-12,w89rwelk,https://www.youtube.com/watch?v=Mhmasn5zxMk,
5906,z13l2owm,v810mm5x,o1y9wo6q,n2y55mko,,1303.0,2017-12-17,w89rwelk,https://www.twitch.tv/videos/210255642,
5907,z5opvpdy,18v62qyx,o1y9wo6q,7dgrrxk4,,3265.0,2017-12-17,w89rwelk,https://www.youtube.com/watch?v=XBVmwIOSpo0&feature=youtu.be,
5908,mk40eq5y,0jm7kyzj,o1y9wo6q,n2y55mko,,2163.0,2017-12-17,w89rwelk,https://youtu.be/prJipe4J5k8,46
5909,mrql6v7y,18vyqv58,o1y9wo6q,n2y55mko,,2327.0,2017-12-17,w89rwelk,http://voddr.com/crop.mp4,
5910,mrql7qdy,18vy40n8,o1y9wo6q,n2y55mko,,2422.0,2017-04-26,w89rwelk,https://www.youtube.com/watch?v=-a9ehwL16no,129
5911,m3dq37gz,18qrd50j,o1y9wo6q,7dgrrxk4,,3440.0,2017-12-16,w89rwelk,https://www.twitch.tv/videos/210435078,
5912,mk40kely,qjnzw04j,o1y9wo6q,7dgrrxk4,,3273.0,2017-12-18,w89rwelk,https://youtu.be/-B5Qb1ZWJyA,8
5913,zgnepony,zxz55rxq,o1y9wo6q,7dgrrxk4,,3320.0,2017-12-18,nzelreqp,https://www.twitch.tv/videos/210468660,
5914,yo4npxjm,zx75q087,o1y9wo6q,n2y55mko,,1063.0,2017-12-18,w89rwelk,https://www.twitch.tv/videos/210471717,
5915,ydqjdl0m,zxz55rxq,o1y9wo6q,n2y55mko,,1087.0,2017-12-12,nzelreqp,https://www.twitch.tv/videos/210471891,
5916,y8q68ony,18vyqv58,o1y9wo6q,n2y55mko,,1525.0,2017-12-17,w89rwelk,https://www.twitch.tv/videos/210565303,
5917,yo4np57m,68w0nw4j,o1y9wo6q,n2y55mko,,2083.0,2017-12-18,w89rwelk,https://www.twitch.tv/videos/210493320,
5918,m3dqxgdz,18v747n8,o1y9wo6q,n2y55mko,,11514.0,2017-10-24,w89rwelk,https://www.twitch.tv/videos/184717299,
5919,m3dqx3gz,zx76l0j7,o1y9wo6q,7dgrrxk4,,3316.0,2017-12-18,w89rwelk,https://youtu.be/5lE78tDnD34,22
5920,zn8vqglz,18v7p9v8,o1y9wo6q,n2y55mko,,1169.0,2017-12-17,w89rwelk,https://youtu.be/b9JMeLS7DEQ,29
5921,z0ejlk8m,qxk6p228,o1y9wo6q,7dgrrxk4,,4435.0,2017-12-18,w89rwelk,https://www.youtube.com/watch?v=_MPZ9YaTLQw&feature=youtu.be,2
5922,zq6j9n5y,qjop3g0x,o1y9wo6q,n2y55mko,,1155.0,2017-12-19,w89rwelk,https://youtu.be/mr00dhnRqLo,19
5923,zn8vj83z,y8dedkmj,o1y9wo6q,n2y55mko,,1093.0,2017-12-19,nzelreqp,https://www.youtube.com/watch?v=nlN0AAnj-Lg,
5924,z5ope1ny,v810mm5x,o1y9wo6q,n2y55mko,,1189.0,2017-12-18,w89rwelk,https://www.twitch.tv/videos/210763893,
5925,z13lqgwm,1xyy6owx,o1y9wo6q,7kjpp4k3,,677.0,2017-12-19,w89rwelk,https://youtu.be/KMTi7vhRHPY,90
5926,zq6je89y,18vy40n8,o1y9wo6q,n2y55mko,,1814.0,2017-12-19,w89rwelk,https://www.youtube.com/watch?v=VjIOV2ykIvI&feature=youtu.be,90
5927,yl96n8ky,zxzygl4j,o1y9wo6q,7dgrrxk4,,5479.0,2017-12-19,w89rwelk,https://www.twitch.tv/videos/210932798,
